nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.5150108933448792,0.18076308071613312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5028836727142334,0.24251645803451538,0.5617274641990662,0.25110602378845215,0.47614631056785583,0.31257838010787964,0.5701256394386292,0.35423406958580017,0.47408527135849,0.3556707501411438,0.49858182668685913,0.36670756340026855,0.3615175783634186,0.4043179750442505,0.397070974111557,0.40075844526290894,0.3135314881801605,0.5887869596481323,0.3630695641040802,0.5807701349258423,0.41404929757118225,0.7634909749031067,0.33633536100387573,0.7498143911361694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49821969866752625,0.23358027637004852,0.5562207102775574,0.24902459979057312,0.4808231294155121,0.30306586623191833,0.5677640438079834,0.35434821248054504,0.4764007031917572,0.3406970202922821,0.48902225494384766,0.3666165769100189,0.35382598638534546,0.4107687473297119,0.39264240860939026,0.410041481256485,0.3092878758907318,0.5918706655502319,0.37878721952438354,0.5895942449569702,0.38761070370674133,0.763120710849762,0.36129796504974365,0.7531574964523315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878338575363159,0.21677367389202118,0.6060917973518372,0.24813537299633026,0.46151068806648254,0.3143843710422516,0.5771198868751526,0.3703128695487976,0.0,0.0,0.5245693325996399,0.38813966512680054,0.34265878796577454,0.41614657640457153,0.4298057556152344,0.424063116312027,0.3202546238899231,0.5917495489120483,0.41719985008239746,0.5942315459251404,0.31572526693344116,0.754565417766571,0.41350099444389343,0.7537821531295776
0.5471152663230896,0.2150617092847824,0.5768159031867981,0.2062796801328659,0.0,0.0,0.638382613658905,0.21329057216644287,0.0,0.0,0.6239105463027954,0.28088241815567017,0.5115330815315247,0.26162073016166687,0.622024655342102,0.3530274033546448,0.4921787977218628,0.3348156809806824,0.5458956360816956,0.4067852795124054,0.48124271631240845,0.40146034955978394,0.44016507267951965,0.44841116666793823,0.3588656187057495,0.4324001669883728,0.41016843914985657,0.6090624332427979,0.33333972096443176,0.6030611991882324,0.41198381781578064,0.7967775464057922,0.28014591336250305,0.7706484794616699
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.671104907989502,0.16110819578170776,0.7040824294090271,0.1541440337896347,0.6541318893432617,0.14159053564071655,0.7293702960014343,0.17445290088653564,0.0,0.0,0.6965389251708984,0.27221572399139404,0.49212124943733215,0.22334010899066925,0.6301249861717224,0.35781219601631165,0.39553797245025635,0.27925750613212585,0.5524205565452576,0.39419060945510864,0.0,0.0,0.5018354654312134,0.4199611246585846,0.3567531406879425,0.39300215244293213,0.44554951786994934,0.5977532267570496,0.3157345652580261,0.5680733323097229,0.42932167649269104,0.7886185646057129,0.25525885820388794,0.7468661665916443
0.6644934415817261,0.16489553451538086,0.7028021812438965,0.15934191644191742,0.6543246507644653,0.14554452896118164,0.7466297745704651,0.18156549334526062,0.0,0.0,0.7227310538291931,0.2770139276981354,0.538567066192627,0.19504991173744202,0.6408272385597229,0.34867551922798157,0.4643184542655945,0.12444862723350525,0.5806752443313599,0.3739626109600067,0.4802860915660858,0.09354422241449356,0.5577839612960815,0.40394771099090576,0.4198944568634033,0.36843612790107727,0.47058171033859253,0.5679006576538086,0.3405246138572693,0.5436769723892212,0.4562632739543915,0.7639696002006531,0.2557075023651123,0.7299864888191223
0.6648439764976501,0.16157151758670807,0.7026585340499878,0.15002639591693878,0.6469300389289856,0.14070090651512146,0.7524971961975098,0.16402111947536469,0.0,0.0,0.7228538393974304,0.26942726969718933,0.5595715641975403,0.17826403677463531,0.6644434332847595,0.3483472168445587,0.47221657633781433,0.0710025280714035,0.5935368537902832,0.3800641894340515,0.0,0.0,0.5525898337364197,0.4191015958786011,0.43700700998306274,0.3793639540672302,0.48578599095344543,0.5881856679916382,0.35638919472694397,0.5641497373580933,0.4973602294921875,0.7607673406600952,0.27657637000083923,0.7320760488510132
0.6821184158325195,0.18118786811828613,0.7084506154060364,0.17803695797920227,0.6819142699241638,0.16695797443389893,0.742345929145813,0.20118448138237,0.0,0.0,0.731146514415741,0.2780313193798065,0.6064702868461609,0.1956532746553421,0.6644359230995178,0.36441466212272644,0.5410610437393188,0.14239084720611572,0.5818081498146057,0.37063631415367126,0.537710428237915,0.12521223723888397,0.5683411955833435,0.4196474254131317,0.4656502306461334,0.3796902596950531,0.5234041213989258,0.5835253000259399,0.3578879237174988,0.5479574203491211,0.49272793531417847,0.7676547169685364,0.25176531076431274,0.717758297920227
0.7329124808311462,0.16320380568504333,0.7593079209327698,0.16083063185214996,0.7250960469245911,0.14823083579540253,0.0,0.0,0.0,0.0,0.7636268734931946,0.27280089259147644,0.6033918261528015,0.18868505954742432,0.6996374130249023,0.36350253224372864,0.5351626873016357,0.13955219089984894,0.636742889881134,0.393697589635849,0.0,0.0,0.6086121201515198,0.4152902066707611,0.4808559715747833,0.37538373470306396,0.5497481226921082,0.568981409072876,0.3668993413448334,0.5371625423431396,0.5154165029525757,0.7580723166465759,0.2559530735015869,0.7140103578567505
